"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5523",546,"@DonnaDiva The press is complicit in not vetting him. Networks showed positive coverage of Bernie today w/ his bull… https://t.co/PmiXhreTpD",FALSE,0,"DonnaDiva","2018-03-15 06:28:43",TRUE,974098997815132160,974170510530461696,16134203,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Violetskyye",0,FALSE,FALSE,NA,NA
"5524",547,"thread, people against gun control are actual sociopaths https://t.co/Pi4wOVEdIj",FALSE,0,NA,"2018-03-15 06:28:41",FALSE,NA,974170500627808256,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dollop_of_Mayo",0,FALSE,FALSE,NA,NA
"5525",548,"@PattyArquette They have already accomplished more than any one else has about gun control in decades so let's hope so!! <U+2665>",FALSE,0,"PattyArquette","2018-03-15 06:28:25",FALSE,974159184076967936,974170433816702976,122533830,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GinaMalloy",0,FALSE,FALSE,NA,NA
"5526",549,"It's the 'Parade' of brainwashed 'Useful Idiots' by the Progressive Left's 'Community
Organizers' (Obama's old... https://t.co/6yAJIaLtPi",FALSE,0,NA,"2018-03-15 06:28:21",FALSE,NA,974170417081483264,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","knotintime",0,FALSE,FALSE,NA,NA
"5527",550,"Rumors about kids being ""forced"" to protest for gun control... possibly started with this unsupported comment from.… https://t.co/jOLgkIyJeD",FALSE,1,NA,"2018-03-15 06:28:20",TRUE,NA,974170413487022080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NouaDoukai",0,FALSE,FALSE,NA,NA
"5528",551,"Retweeted Len Ramirez (@lenramirez):

You can hear this little man's thoughts here:https://t.co/Dgh7z38GU2 …
and... https://t.co/P5Y38qAJVQ",FALSE,0,NA,"2018-03-15 06:28:18",FALSE,NA,974170407149428736,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RAPP81",0,FALSE,FALSE,NA,NA
"5529",552,"Watching a video of Bernie at the gun control rally and all I can think is how many jackets does this guy own?",FALSE,1,NA,"2018-03-15 06:28:13",FALSE,NA,974170384110096384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoePontillo",0,FALSE,FALSE,NA,NA
"5530",553,"Tucker Carlson uses facts to brutally shut down gun control advocate who favors gun confiscation | The Unofficia... https://t.co/bqowKjJ4Wc",FALSE,0,NA,"2018-03-15 06:28:10",FALSE,NA,974170371657056256,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","FRE_watchers",0,FALSE,FALSE,NA,NA
"5531",554,"@Freek82951 @aztraveler1 @Givemea27610095 @Pearls0424 @PrisonPlanet guns flow in from outside. you know that. we need national gun control.",FALSE,0,"Freek82951","2018-03-15 06:28:08",FALSE,974170090802425856,974170364321452032,967466340767469568,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AntiGunMovement",0,FALSE,FALSE,NA,NA
"5532",555,"OMG not only do they not have gun control in the US, they still let teachers hit the kids. Wake up, USA. And while… https://t.co/XbGC4dtk9k",FALSE,0,NA,"2018-03-15 06:28:00",TRUE,NA,974170331505156096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fifisaurus",0,FALSE,FALSE,NA,NA
"5533",556,"I think we should have gun control but to have teachers be armed nope <ed><U+00A0><U+00BD><ed><U+00B1><U+008E> you don’t solve gun problems with more guns… https://t.co/P0XI1kD4hV",FALSE,0,NA,"2018-03-15 06:27:34",TRUE,NA,974170219345149952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mariethebabe",0,FALSE,FALSE,NA,NA
"5534",557,"@PatriotLexi @KayaJones @BetsyDeVosED LEFT WING NUT LIBERALS ARE USING SNOWFLAKER KIDS AS POLITICAL PLOY FOR GUN CO… https://t.co/tdiNwvrcBM",FALSE,1,"PatriotLexi","2018-03-15 06:27:33",TRUE,974095202678923264,974170214974636032,2595263312,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kaylechang",1,FALSE,FALSE,NA,NA
"5535",558,"(3 reasons Gen Z activists have changed the gun control conversation when no one else could) -  - Columbia professo… https://t.co/Ke3isFFrfi",FALSE,0,NA,"2018-03-15 06:27:27",TRUE,NA,974170189687386112,NA,"<a href=""http://www.tradebuddy.online/"" rel=""nofollow"">Tradebuddy.online Plus</a>","tradebuddyonlin",0,FALSE,FALSE,NA,NA
"5536",559,"I've never been more disgusted by people supporting gun control than this morning. Look at this imbecile. https://t.co/l4jDD0BGrS",FALSE,1,NA,"2018-03-15 06:27:26",FALSE,NA,974170186235473920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jen20",0,FALSE,FALSE,NA,NA
"5537",560,"As much as I love the protests for gun control and I’m proud of all of you for doing the walk out, y’all can’t use… https://t.co/3J1sWxvums",FALSE,21,NA,"2018-03-15 06:27:20",TRUE,NA,974170161707212800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaylorJBeautyy",6,FALSE,FALSE,NA,NA
"5538",561,"Live coverage of Southern California student walkouts protesting inaction on gun control https://t.co/ez5DjYGFpz",FALSE,0,NA,"2018-03-15 06:27:12",FALSE,NA,974170126500188160,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lainquirer",0,FALSE,FALSE,NA,NA
"5539",562,"@SenJohnKennedy I love my dog. I love my kids way more. Gun control now you pandering sack of shit.",FALSE,0,"SenJohnKennedy","2018-03-15 06:27:08",FALSE,974034677416722432,974170110393950208,816683274076614656,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","punchcostello",0,FALSE,FALSE,NA,NA
"5540",563,"Education stories from The Conversation... Articulate US teenagers could finally force action on gun control… https://t.co/4kDk0Crv71",FALSE,0,NA,"2018-03-15 06:26:53",TRUE,NA,974170049631027200,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","peterwmcmahon",0,FALSE,FALSE,NA,NA
"5541",564,"@michaelmalice Ok so everything I said was re: someone carrying a .22 handgun for defense. That rifle in the tweet… https://t.co/0UkTQ5JoFu",FALSE,0,"JLBarrameda","2018-03-15 06:26:43",TRUE,974167457433837568,974170008245895168,996592446,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JLBarrameda",0,FALSE,FALSE,NA,NA
"5542",565,"Today's gun-control debate has echoes of 1934: CHICAGO (AP) — It was 1934. Mobsters armed with…… https://t.co/9rrAaNqRul",FALSE,0,NA,"2018-03-15 06:26:41",TRUE,NA,974169997504401408,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","IFollowYooBack",0,FALSE,FALSE,NA,NA
"5543",566,"I think we should have a referendum on gun control. The public would want more stringent controls if not rid societ… https://t.co/4XbsHVUnlm",FALSE,1,NA,"2018-03-15 06:26:41",TRUE,NA,974169997164425216,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimLooker",0,FALSE,FALSE,NA,NA
"5544",567,"Timeline of pivotal moments in US gun control history: Gun control is one of the most polarizing…… https://t.co/4kTyl0blr6",FALSE,0,NA,"2018-03-15 06:26:40",TRUE,NA,974169993456902144,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","IFollowYooBack",0,FALSE,FALSE,NA,NA
"5545",568,"Hey @realDonaldTrump!

Just 2 weeks ago, you taunted Toomey, said he's ""afraid of the NRA.""

Lotta BIG talk out of… https://t.co/p0iwSpV3pq",FALSE,5,NA,"2018-03-15 06:26:34",TRUE,NA,974169967921901568,NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TomthunkitsMind",4,FALSE,FALSE,NA,NA
"5546",569,"@kittykat_kateee He’s going to the gun control rally",FALSE,1,"kittykat_kateee","2018-03-15 06:26:33",FALSE,974152668728918016,974169963152986112,354972910,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tjw_jr_",0,FALSE,FALSE,NA,NA
"5547",570,"@SenJohnKennedy And so are the children calling for gun control",FALSE,0,"SenJohnKennedy","2018-03-15 06:26:20",FALSE,974034677416722432,974169909927317504,816683274076614656,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DopeGaBoye",0,FALSE,FALSE,NA,NA
"5548",571,"This is for all you screaming gun control. My dad was in the navy in WW11 he served on the most decorated Battle sh… https://t.co/XLqXvca0xi",FALSE,1,NA,"2018-03-15 06:26:11",TRUE,NA,974169874359468032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","albo9124",0,FALSE,FALSE,NA,NA
"5549",572,"Just to stir the pot against people who think gun control is the most important issue in the world https://t.co/yk72nu59oH",FALSE,0,NA,"2018-03-15 06:26:09",FALSE,NA,974169865631145984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tabaskin18",0,FALSE,FALSE,NA,NA
"5550",573,"@SenJohnKennedy now do something about gun control",FALSE,0,"SenJohnKennedy","2018-03-15 06:26:06",FALSE,NA,974169852553314304,816683274076614656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindaFothergill",0,FALSE,FALSE,NA,NA
"5551",574,"Pollak: Five Lies About the Student ‘Walkout’ for Gun Control. https://t.co/scCNHUxcsZ As always, #Democrats indoct… https://t.co/rcJAfHFCOp",FALSE,0,NA,"2018-03-15 06:25:53",TRUE,NA,974169795775074304,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","emmeffemm",1,FALSE,FALSE,NA,NA
"5552",575,"@RyanAFournier Yeah Ryan!  How’s that working for us!  Gun control freaks are numb nuts!",FALSE,0,"RyanAFournier","2018-03-15 06:25:36",FALSE,974156062134886400,974169727860903936,166751745,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BettyBlakley4",0,FALSE,FALSE,NA,NA
"5553",576,"Whether you are for or against gun control, we should all be honoring the victims. They were people just like you and me.",FALSE,0,NA,"2018-03-15 06:25:19",FALSE,NA,974169655387369472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arielesssa",0,FALSE,FALSE,NA,NA
"5554",577,"control is being used very broadly by you i guess? what control do you have exactly? what kind of control gets 17 k… https://t.co/5EpqccJhF3",FALSE,4,NA,"2018-03-15 06:25:17",TRUE,NA,974169644209786880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torontosruin",1,FALSE,FALSE,NA,NA
"5555",578,"@hasanthehun it isnt clear to me still what does gun control EXACTLY stands for, regulating guns? Assault rifle? Ag… https://t.co/RloWCI9MPf",FALSE,0,"hasanthehun","2018-03-15 06:25:10",TRUE,NA,974169618506858496,326756275,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AviMian",0,FALSE,FALSE,NA,NA
"5556",579,"2 guys brought a don't tread on me flag to the walkout today and starting screaming about how they need guns for ""s… https://t.co/Xir4xdWjwX",FALSE,1,NA,"2018-03-15 06:25:07",TRUE,NA,974169602337914880,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whirlwtind",0,FALSE,FALSE,NA,NA
"5557",580,"House passes school safety bill as students protest inaction on gun violence -  The House passed a school safety bi… https://t.co/CIWgFK46VO",FALSE,0,NA,"2018-03-15 06:25:03",TRUE,NA,974169586466684928,NA,"<a href=""http://www.unitedresistance.com/"" rel=""nofollow"">URposttotwitter</a>","UniReEditor",0,FALSE,FALSE,NA,NA
"5558",581,"No one gives a shit about gun control, gender inequality, world hunger or Datsik anymore because of this fortnite h… https://t.co/LDXf7dWgla",FALSE,0,NA,"2018-03-15 06:25:01",TRUE,NA,974169577314770944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","feelmybricep",0,FALSE,FALSE,NA,NA
"5559",582,"@IngrahamAngle well thank god the porocial school kids had great dialogue about gun control/issues. Cause they know… https://t.co/EdHKVaWf8v",FALSE,0,"IngrahamAngle","2018-03-15 06:24:45",TRUE,NA,974169512416350208,50769180,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","presn32",0,FALSE,FALSE,NA,NA
"5560",583,"Let's make #petey drown. Please donate whatever u can 2 @IronStache What happens in #WI01 matters 2u2 #petey is… https://t.co/I3KMN6h3AG",FALSE,0,NA,"2018-03-15 06:24:43",TRUE,NA,974169502329069568,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2beverlyjg",0,FALSE,FALSE,NA,NA
"5561",584,"Does @TulsiGabbard actually believe that in spite of ""overwhelming bipartisan support"" for gun control, Congress ha… https://t.co/vDzvd5D79B",FALSE,2,NA,"2018-03-15 06:24:39",TRUE,NA,974169488693239808,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeanOnAndLead",1,FALSE,FALSE,NA,NA
"5562",585,"with an AR-15 while trying to make a future for yourself because little jimmy got picked on a few times. it’s not f… https://t.co/JPTvljgFRG",FALSE,1,"__alliecattt","2018-03-15 06:24:36",TRUE,974169474273132544,974169475493740544,1231095492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__alliecattt",0,FALSE,FALSE,NA,NA
"5563",586,"Kent Roosevelt students brave the cold, pass out flyers promoting stricter gun control 
 https://t.co/6ntT3AKSzA https://t.co/mwBTw3qggU",FALSE,0,NA,"2018-03-15 06:24:28",FALSE,NA,974169442560172032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MBeavenABJ",1,FALSE,FALSE,NA,NA
"5564",587,"Exceptional man, patriot &amp; President - Ronald Reagan on Gun Control | The Heritage Foundation https://t.co/GveMZvut03 via @YouTube",FALSE,0,NA,"2018-03-15 06:24:27",FALSE,NA,974169435907899392,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","techwench2014",0,FALSE,FALSE,NA,NA
"5565",588,"@RightUpUrAlly1 @HillaryClinton Assault rifle ban was 1994, when Bill was president. Several times under Obama demo… https://t.co/PYWpvhqYRa",FALSE,0,"RightUpUrAlly1","2018-03-15 06:24:20",TRUE,974130915562672128,974169407302852608,904106336522297344,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MPLSCraig",0,FALSE,FALSE,NA,NA
"5566",589,"@caitylotz See what I don't understand is kids will walk out of school to protest for gun control, but the won't st… https://t.co/sB9YKJ1dOz",FALSE,0,"caitylotz","2018-03-15 06:24:09",TRUE,973980534593306624,974169359701684224,35364351,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","savage_jen",0,FALSE,FALSE,NA,NA
"5567",590,"@JustinIBlackman Thank you! 
Justin Blackman!

Tears at the responses and photos saluting your courage. Thank you f… https://t.co/kiicFKkkz5",FALSE,0,"JustinIBlackman","2018-03-15 06:24:05",TRUE,973922858052259840,974169343427739648,724353622235090944,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjconceptsinc",0,FALSE,FALSE,NA,NA
"5568",591,"San Jose Second Grader Joins High School Gun Control Protest - CBS San Francisco Bay Area https://t.co/BaU9Xl4DCX",FALSE,0,NA,"2018-03-15 06:24:04",FALSE,NA,974169338910420992,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SanFrancisco360",0,FALSE,FALSE,NA,NA
"5569",592,"@GunnerHathaway stricter gun laws doesn’t = no guns. gun control and outlawing guns are totally different things. i… https://t.co/qxLIfbg0Bc",FALSE,1,"GunnerHathaway","2018-03-15 06:24:01",TRUE,974168576272744448,974169326595944448,862655990369468416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KelseySargent1",0,FALSE,FALSE,NA,NA
"5570",593,"Students walked out for gun control. Here's how Congress responded. https://t.co/0S9TULzfkn via @MotherJones",FALSE,0,NA,"2018-03-15 06:23:57",FALSE,NA,974169311366426624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunterponymt",0,FALSE,FALSE,NA,NA
"5571",594,"@FPWellman Why snipe at him?  He could introduce a gun control bill today, but he knows, you know, any fool knows,… https://t.co/KZhiQQSobe",FALSE,0,"FPWellman","2018-03-15 06:23:55",TRUE,974074228088680448,974169303015673856,42518865,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wbtphdjd",0,FALSE,FALSE,NA,NA
"5572",595,"""It just shows the power of young people right now, in that we're determined to get this done.""  https://t.co/lDJzW0yCnM",FALSE,1,NA,"2018-03-15 06:23:54",FALSE,NA,974169296489402368,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","thephillyvoice",1,FALSE,FALSE,NA,NA
"5573",596,"@Daniel7822341 @nisherr_ listen here, daniel. You &amp; ur little friends are next level DUMB. You REALLY chose a day t… https://t.co/A9kWwkzrer",FALSE,2,"Daniel7822341","2018-03-15 06:23:39",TRUE,974152812656406528,974169236451897344,4726477122,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kensiiibabyyy",1,FALSE,FALSE,NA,NA
